epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,27607.1,0.80941,0.58752,1.00381,0.84634,0.89579,0.89053,0.71051,0.69615,0.49086,0.91192,0.0038455,0.0038455,0.0038455
375,27681.1,0.80441,0.57332,1.00126,0.84611,0.89586,0.89062,0.71093,0.69619,0.49118,0.91183,0.003829,0.003829,0.003829
376,27755.7,0.79626,0.5758,1.00104,0.84589,0.89604,0.89052,0.71061,0.69607,0.49115,0.91175,0.0038125,0.0038125,0.0038125
377,27830.4,0.80086,0.57431,0.99927,0.84582,0.89606,0.89045,0.7108,0.69587,0.49122,0.91158,0.003796,0.003796,0.003796
378,27904.5,0.79663,0.57335,1.00354,0.84596,0.89619,0.89047,0.71061,0.69572,0.49125,0.9115,0.0037795,0.0037795,0.0037795
379,27978.5,0.79797,0.56761,0.99973,0.84595,0.89617,0.89036,0.71062,0.69555,0.49134,0.91141,0.003763,0.003763,0.003763
380,28052.5,0.79881,0.56596,1.00115,0.84633,0.89585,0.89033,0.71067,0.69545,0.49126,0.91132,0.0037465,0.0037465,0.0037465
381,28126.7,0.79846,0.57649,1.0042,0.84625,0.89566,0.89039,0.7107,0.69536,0.49115,0.91129,0.00373,0.00373,0.00373
382,28201.5,0.80101,0.57273,1.00536,0.84631,0.89576,0.89038,0.71079,0.69523,0.49106,0.91118,0.0037135,0.0037135,0.0037135
383,28276.1,0.79106,0.56398,0.99846,0.84612,0.89577,0.89042,0.71092,0.69513,0.49128,0.91114,0.003697,0.003697,0.003697
384,28350.7,0.80639,0.56872,1.00351,0.84662,0.89505,0.89049,0.71103,0.69484,0.491,0.911,0.0036805,0.0036805,0.0036805
385,28425.6,0.79033,0.56596,0.99893,0.84685,0.89495,0.89048,0.71126,0.69466,0.49097,0.91086,0.003664,0.003664,0.003664
386,28500.1,0.79501,0.56095,1.00011,0.84821,0.89441,0.89042,0.71133,0.69454,0.49096,0.91083,0.0036475,0.0036475,0.0036475
387,28574.2,0.79859,0.5663,1.00191,0.84764,0.89458,0.89054,0.7117,0.69437,0.49084,0.91072,0.003631,0.003631,0.003631
388,28648.7,0.79384,0.56327,1.00045,0.84767,0.8944,0.89058,0.71164,0.6942,0.49096,0.91063,0.0036145,0.0036145,0.0036145
389,28732.3,0.78497,0.56529,0.99894,0.84727,0.89427,0.89062,0.71194,0.69415,0.49101,0.9106,0.003598,0.003598,0.003598
390,28806.9,0.80119,0.57239,1.00272,0.84764,0.89413,0.89044,0.71216,0.69391,0.49104,0.91048,0.0035815,0.0035815,0.0035815
391,28880.7,0.78277,0.55477,0.99679,0.8474,0.89415,0.89053,0.71236,0.69371,0.49097,0.91037,0.003565,0.003565,0.003565
392,28954.8,0.79477,0.56515,1.0052,0.84706,0.89401,0.89055,0.71211,0.69357,0.49128,0.91039,0.0035485,0.0035485,0.0035485
393,29028.8,0.79556,0.56755,1.00366,0.84701,0.89381,0.89046,0.71251,0.69354,0.49116,0.91036,0.003532,0.003532,0.003532
394,29103,0.79352,0.56905,0.99863,0.84697,0.89361,0.89048,0.71248,0.69333,0.49125,0.9103,0.0035155,0.0035155,0.0035155
395,29177.4,0.79411,0.55893,0.99669,0.84703,0.89354,0.8905,0.71256,0.6932,0.49128,0.91022,0.003499,0.003499,0.003499
396,29251.7,0.7963,0.5688,0.99808,0.84676,0.89338,0.89047,0.71267,0.69296,0.49148,0.91008,0.0034825,0.0034825,0.0034825
397,29326.3,0.79262,0.56308,0.99673,0.84677,0.89365,0.89053,0.71285,0.69269,0.49114,0.90991,0.003466,0.003466,0.003466
398,29401.1,0.79352,0.56457,0.99712,0.84734,0.89356,0.89047,0.71298,0.6926,0.49127,0.90981,0.0034495,0.0034495,0.0034495
399,29477.5,0.79312,0.57023,0.99787,0.84777,0.89367,0.89053,0.71284,0.69246,0.49142,0.9097,0.003433,0.003433,0.003433
400,29552.3,0.79156,0.56055,0.99813,0.84817,0.89286,0.89036,0.71276,0.69229,0.49133,0.90959,0.0034165,0.0034165,0.0034165
401,29627.1,0.79234,0.55711,0.99737,0.84773,0.89259,0.89043,0.71297,0.69216,0.49138,0.90953,0.0034,0.0034,0.0034
402,29700.9,0.78628,0.55754,0.99469,0.84845,0.89208,0.89036,0.7131,0.69196,0.49121,0.90942,0.0033835,0.0033835,0.0033835
403,29775.1,0.78675,0.55087,0.99612,0.8486,0.89231,0.89057,0.71317,0.69183,0.49134,0.90932,0.003367,0.003367,0.003367
404,29849.2,0.79072,0.56185,0.99699,0.84903,0.89212,0.89048,0.71323,0.69151,0.49155,0.90927,0.0033505,0.0033505,0.0033505
405,29923.8,0.7775,0.5557,0.99322,0.84899,0.89299,0.8907,0.71334,0.69146,0.49147,0.90921,0.003334,0.003334,0.003334
406,29999.1,0.78914,0.55973,0.9928,0.84859,0.89269,0.89071,0.71337,0.69126,0.49146,0.90906,0.0033175,0.0033175,0.0033175
407,30073.2,0.78048,0.55096,0.991,0.84874,0.8922,0.89071,0.71323,0.69097,0.49129,0.90888,0.003301,0.003301,0.003301
408,30147.3,0.78308,0.55885,0.99862,0.84832,0.8933,0.89064,0.71341,0.69073,0.49122,0.90875,0.0032845,0.0032845,0.0032845
409,30222.5,0.78191,0.55706,0.99419,0.84871,0.89342,0.89076,0.71338,0.69045,0.49159,0.90858,0.003268,0.003268,0.003268
410,30297,0.78793,0.56013,0.9993,0.84872,0.89367,0.89048,0.71348,0.69028,0.49142,0.90847,0.0032515,0.0032515,0.0032515
411,30371.8,0.78433,0.55655,0.99589,0.84846,0.89333,0.89043,0.71365,0.69002,0.49151,0.90836,0.003235,0.003235,0.003235
412,30446.8,0.78738,0.55033,0.99707,0.84938,0.89255,0.89036,0.71378,0.68989,0.4914,0.9083,0.0032185,0.0032185,0.0032185
413,30522.1,0.7775,0.55139,0.99468,0.84903,0.89231,0.89069,0.71389,0.68966,0.49138,0.90813,0.003202,0.003202,0.003202
414,30596.8,0.78505,0.55119,0.99433,0.84911,0.89267,0.89068,0.71396,0.68933,0.49129,0.90798,0.0031855,0.0031855,0.0031855
415,30670.9,0.78479,0.55288,0.99431,0.85015,0.89068,0.89053,0.71396,0.6892,0.49121,0.90787,0.003169,0.003169,0.003169
416,30745.6,0.78303,0.55277,0.99204,0.85007,0.89027,0.89044,0.71408,0.68885,0.49127,0.90773,0.0031525,0.0031525,0.0031525
417,30823.3,0.7782,0.5488,0.99371,0.85022,0.8907,0.89045,0.71443,0.68866,0.49119,0.90764,0.003136,0.003136,0.003136
418,30900.4,0.7742,0.55173,0.99417,0.85108,0.89012,0.89053,0.71475,0.68846,0.49116,0.90749,0.0031195,0.0031195,0.0031195
419,30975.7,0.7852,0.55804,0.99406,0.85053,0.88991,0.89043,0.7145,0.68827,0.49125,0.90737,0.003103,0.003103,0.003103
420,31051.4,0.77741,0.5456,0.99054,0.85138,0.88952,0.89039,0.71495,0.68792,0.49083,0.90723,0.0030865,0.0030865,0.0030865
421,31127.2,0.77958,0.54747,0.99387,0.85162,0.88968,0.89036,0.71496,0.6877,0.4908,0.90708,0.00307,0.00307,0.00307
422,31202.2,0.77368,0.54808,0.99255,0.85102,0.8895,0.89029,0.71491,0.68765,0.4907,0.90705,0.0030535,0.0030535,0.0030535
423,31276.4,0.77544,0.54683,0.99247,0.85101,0.89023,0.89032,0.71497,0.68747,0.49069,0.90695,0.003037,0.003037,0.003037
424,31350.4,0.7755,0.55327,0.9918,0.85079,0.89128,0.89038,0.71525,0.68725,0.4906,0.90684,0.0030205,0.0030205,0.0030205
425,31425.8,0.77416,0.54491,0.99235,0.85188,0.89036,0.89039,0.71514,0.68708,0.49055,0.90674,0.003004,0.003004,0.003004
426,31500.2,0.78378,0.5487,0.99699,0.85057,0.89148,0.89033,0.71555,0.68681,0.49085,0.90659,0.0029875,0.0029875,0.0029875
427,31574.5,0.77571,0.54689,0.9905,0.85049,0.89103,0.89024,0.71601,0.68656,0.49097,0.90646,0.002971,0.002971,0.002971
428,31649,0.77472,0.54963,0.99561,0.85181,0.8895,0.89016,0.71587,0.68628,0.49099,0.9063,0.0029545,0.0029545,0.0029545
429,31723.8,0.77518,0.54552,0.99274,0.85124,0.89068,0.89004,0.71614,0.68606,0.4911,0.90619,0.002938,0.002938,0.002938
430,31798.9,0.77344,0.54636,0.99247,0.851,0.89161,0.88996,0.71603,0.68583,0.491,0.90605,0.0029215,0.0029215,0.0029215
431,31874.2,0.77685,0.54372,0.99134,0.85029,0.89125,0.88993,0.71616,0.68569,0.49106,0.90595,0.002905,0.002905,0.002905
432,31948.9,0.77097,0.54443,0.98946,0.85091,0.89065,0.89014,0.71636,0.6853,0.49112,0.90574,0.0028885,0.0028885,0.0028885
433,32023,0.78318,0.55192,0.99549,0.85054,0.89197,0.89018,0.71644,0.68528,0.49141,0.90567,0.002872,0.002872,0.002872
434,32097.8,0.77154,0.54777,0.98982,0.85082,0.89207,0.89041,0.71667,0.68498,0.4915,0.90553,0.0028555,0.0028555,0.0028555
435,32172.3,0.77386,0.54688,0.99611,0.85045,0.89095,0.89019,0.71644,0.68486,0.49129,0.90536,0.002839,0.002839,0.002839
436,32245.9,0.77545,0.53897,0.99078,0.8505,0.89163,0.89032,0.71675,0.68472,0.49124,0.90528,0.0028225,0.0028225,0.0028225
437,32321.5,0.77105,0.54415,0.99338,0.85019,0.8927,0.89038,0.71663,0.68451,0.49126,0.90519,0.002806,0.002806,0.002806
438,32396.8,0.7625,0.53123,0.9881,0.85009,0.89192,0.89024,0.71652,0.68428,0.49136,0.90503,0.0027895,0.0027895,0.0027895
439,32470.2,0.76476,0.53503,0.98825,0.85019,0.89155,0.8903,0.71666,0.68411,0.49133,0.90495,0.002773,0.002773,0.002773
440,32544.9,0.77108,0.53718,0.99113,0.84999,0.89211,0.89013,0.71683,0.68384,0.49152,0.90485,0.0027565,0.0027565,0.0027565
441,32619.9,0.76935,0.53967,0.98654,0.85005,0.89204,0.89027,0.71698,0.68348,0.49172,0.90471,0.00274,0.00274,0.00274
442,32694.8,0.76468,0.54502,0.99169,0.84961,0.89225,0.89007,0.71701,0.68326,0.49159,0.90463,0.0027235,0.0027235,0.0027235
443,32769.2,0.77041,0.53818,0.98684,0.84973,0.89215,0.89005,0.71702,0.68321,0.49166,0.90459,0.002707,0.002707,0.002707
444,32843.6,0.76503,0.54143,0.98783,0.8497,0.8922,0.89027,0.71691,0.68297,0.49148,0.9045,0.0026905,0.0026905,0.0026905
445,32918.4,0.76301,0.53629,0.9883,0.84949,0.89207,0.88987,0.71688,0.68292,0.49161,0.90449,0.002674,0.002674,0.002674
446,32993.5,0.76382,0.53705,0.98847,0.84953,0.89197,0.89011,0.71714,0.68268,0.4913,0.90436,0.0026575,0.0026575,0.0026575
447,33067.8,0.76076,0.53755,0.98759,0.84968,0.89176,0.8901,0.71717,0.68236,0.49134,0.90426,0.002641,0.002641,0.002641
448,33142.6,0.76389,0.53036,0.98423,0.84988,0.8917,0.89024,0.71728,0.68205,0.4914,0.90408,0.0026245,0.0026245,0.0026245
449,33217.8,0.76697,0.54344,0.98513,0.85018,0.89138,0.89029,0.71748,0.68186,0.49146,0.9039,0.002608,0.002608,0.002608
450,33292.1,0.76347,0.54158,0.98671,0.84968,0.8918,0.89022,0.71762,0.68158,0.49154,0.90385,0.0025915,0.0025915,0.0025915
451,33366.8,0.75535,0.53193,0.98757,0.84994,0.89093,0.89026,0.71772,0.68155,0.49149,0.90381,0.002575,0.002575,0.002575
452,33440.7,0.76331,0.53835,0.99005,0.8495,0.89151,0.89016,0.71756,0.68127,0.49142,0.90369,0.0025585,0.0025585,0.0025585
453,33515.7,0.75411,0.53479,0.98557,0.85011,0.89062,0.88993,0.71765,0.68108,0.49151,0.90359,0.002542,0.002542,0.002542
454,33590.5,0.76125,0.52727,0.98689,0.84991,0.89091,0.89002,0.71752,0.68092,0.49142,0.90349,0.0025255,0.0025255,0.0025255
455,33664.4,0.75775,0.5261,0.98492,0.84978,0.89082,0.88998,0.7176,0.68079,0.49148,0.90341,0.002509,0.002509,0.002509
456,33738.8,0.76021,0.53302,0.98693,0.84984,0.89102,0.88998,0.71755,0.68065,0.49173,0.9033,0.0024925,0.0024925,0.0024925
457,33813.6,0.75359,0.52811,0.98701,0.85006,0.89103,0.88991,0.71764,0.68065,0.49182,0.9032,0.002476,0.002476,0.002476
458,33887.6,0.75686,0.53377,0.98412,0.85083,0.89083,0.88997,0.71777,0.68042,0.49198,0.90313,0.0024595,0.0024595,0.0024595
459,33962.2,0.75309,0.52495,0.97896,0.85008,0.89175,0.88993,0.71797,0.68028,0.4922,0.90298,0.002443,0.002443,0.002443
460,34036.7,0.75452,0.52596,0.98045,0.85046,0.89174,0.88994,0.71795,0.68015,0.49249,0.90288,0.0024265,0.0024265,0.0024265
461,34111.5,0.75763,0.52836,0.98661,0.85027,0.89189,0.88996,0.7179,0.68017,0.49248,0.9027,0.00241,0.00241,0.00241
462,34186.1,0.75743,0.5296,0.98442,0.85059,0.89101,0.88989,0.71827,0.67996,0.49243,0.90263,0.0023935,0.0023935,0.0023935
463,34261.7,0.75754,0.5326,0.98567,0.85091,0.89128,0.88991,0.7182,0.67982,0.49238,0.90259,0.002377,0.002377,0.002377
464,34336.6,0.75016,0.5278,0.98246,0.85011,0.89184,0.88997,0.71818,0.67967,0.49243,0.90254,0.0023605,0.0023605,0.0023605
465,34411.4,0.75395,0.53068,0.98319,0.85069,0.89164,0.89,0.71846,0.67956,0.49225,0.90243,0.002344,0.002344,0.002344
466,34485.4,0.75763,0.53016,0.98402,0.85047,0.89168,0.88996,0.71835,0.67937,0.4925,0.90233,0.0023275,0.0023275,0.0023275
467,34559.5,0.75221,0.52468,0.98425,0.85001,0.89286,0.88997,0.71859,0.67926,0.49252,0.9023,0.002311,0.002311,0.002311
468,34633.9,0.75191,0.52904,0.98356,0.84971,0.89242,0.88983,0.71853,0.67917,0.4927,0.90228,0.0022945,0.0022945,0.0022945
469,34708.9,0.75106,0.52539,0.98285,0.84964,0.89268,0.8899,0.71865,0.67896,0.49271,0.90216,0.002278,0.002278,0.002278
470,34792,0.7535,0.52366,0.98392,0.84993,0.89121,0.88985,0.71875,0.67886,0.49262,0.90207,0.0022615,0.0022615,0.0022615
471,34866.4,0.75426,0.52295,0.98218,0.8497,0.89134,0.88985,0.71885,0.67868,0.49267,0.90194,0.002245,0.002245,0.002245
472,34940.7,0.75043,0.52071,0.98227,0.84939,0.89196,0.8899,0.71897,0.67853,0.49267,0.90183,0.0022285,0.0022285,0.0022285
473,35015.9,0.75097,0.51625,0.97931,0.84911,0.89213,0.88981,0.71911,0.67854,0.49299,0.90187,0.002212,0.002212,0.002212
474,35089.9,0.75057,0.51991,0.98091,0.84854,0.89263,0.88977,0.71912,0.67833,0.49291,0.9018,0.0021955,0.0021955,0.0021955
475,35164.6,0.74308,0.51958,0.9778,0.84935,0.89203,0.88974,0.71944,0.67833,0.49296,0.90186,0.002179,0.002179,0.002179
476,35238.8,0.74208,0.51879,0.98138,0.84877,0.89249,0.88964,0.71906,0.67824,0.49311,0.90179,0.0021625,0.0021625,0.0021625
477,35313,0.74305,0.5196,0.97994,0.84966,0.88953,0.88971,0.71942,0.67808,0.49316,0.90176,0.002146,0.002146,0.002146
478,35387.8,0.74717,0.52511,0.98216,0.8496,0.88897,0.88958,0.71917,0.67793,0.49334,0.90166,0.0021295,0.0021295,0.0021295
479,35462.7,0.74257,0.51587,0.9817,0.8497,0.88883,0.88961,0.71928,0.6779,0.49336,0.90157,0.002113,0.002113,0.002113
480,35545.9,0.74077,0.51572,0.97815,0.84927,0.88884,0.8894,0.71922,0.67778,0.49366,0.90154,0.0020965,0.0020965,0.0020965
481,35620.4,0.74618,0.52201,0.97992,0.84923,0.88863,0.88943,0.71941,0.67781,0.49384,0.90151,0.00208,0.00208,0.00208
482,35695.1,0.74939,0.52572,0.97848,0.84944,0.88897,0.8894,0.71932,0.6777,0.49397,0.90147,0.0020635,0.0020635,0.0020635
483,35770.8,0.74759,0.5223,0.9786,0.849,0.88788,0.88944,0.71907,0.67754,0.4941,0.90137,0.002047,0.002047,0.002047
484,35846.1,0.73466,0.51215,0.9761,0.84943,0.8895,0.88935,0.71919,0.67744,0.4942,0.90127,0.0020305,0.0020305,0.0020305
485,35922.4,0.7384,0.51341,0.97901,0.84935,0.88831,0.88934,0.71936,0.6773,0.49427,0.90122,0.002014,0.002014,0.002014
486,35998.9,0.74754,0.5164,0.97781,0.84933,0.88858,0.88929,0.71945,0.67719,0.49428,0.90115,0.0019975,0.0019975,0.0019975
487,36074.2,0.74436,0.52384,0.97552,0.84853,0.88986,0.88926,0.71953,0.67704,0.49416,0.90106,0.001981,0.001981,0.001981
488,36148.9,0.74436,0.51528,0.97703,0.84873,0.88933,0.88928,0.71967,0.67694,0.4944,0.90091,0.0019645,0.0019645,0.0019645
489,36222.9,0.74526,0.52143,0.97964,0.84831,0.88937,0.88933,0.71982,0.67673,0.49469,0.90082,0.001948,0.001948,0.001948
490,36297.4,0.72964,0.50629,0.97168,0.84817,0.88873,0.88919,0.7195,0.67657,0.49464,0.90078,0.0019315,0.0019315,0.0019315
491,36372.3,0.73924,0.50906,0.97818,0.84885,0.88865,0.88906,0.71938,0.67653,0.49493,0.90069,0.001915,0.001915,0.001915
492,36446.9,0.74057,0.50897,0.97561,0.84863,0.88812,0.88914,0.71944,0.6764,0.49505,0.90061,0.0018985,0.0018985,0.0018985
493,36521,0.73429,0.51004,0.977,0.84874,0.88857,0.88908,0.71954,0.67621,0.49484,0.90054,0.001882,0.001882,0.001882
494,36595.4,0.73865,0.50895,0.97734,0.84911,0.88817,0.88904,0.71939,0.67607,0.49498,0.90042,0.0018655,0.0018655,0.0018655
495,36669.6,0.74109,0.51545,0.97781,0.84796,0.89006,0.88898,0.71938,0.67612,0.4952,0.90045,0.001849,0.001849,0.001849
496,36743.9,0.73705,0.51123,0.97751,0.84835,0.88976,0.88882,0.71921,0.67595,0.49531,0.90039,0.0018325,0.0018325,0.0018325
497,36819,0.73434,0.51024,0.9771,0.84814,0.8897,0.88872,0.719,0.67593,0.49558,0.90037,0.001816,0.001816,0.001816
498,36893.9,0.73112,0.511,0.97609,0.84766,0.89063,0.8888,0.7195,0.67575,0.49578,0.90029,0.0017995,0.0017995,0.0017995
499,36971.8,0.72972,0.50871,0.97544,0.84775,0.89031,0.88887,0.71949,0.67559,0.4957,0.90023,0.001783,0.001783,0.001783
500,37046.4,0.73632,0.50457,0.97363,0.84818,0.88914,0.88882,0.71987,0.67548,0.49595,0.90008,0.0017665,0.0017665,0.0017665
501,37130.1,0.72632,0.50649,0.97174,0.84651,0.89211,0.88893,0.72001,0.67539,0.496,0.89997,0.00175,0.00175,0.00175
502,37205.9,0.73075,0.50669,0.97345,0.85032,0.88707,0.88888,0.71987,0.6753,0.49607,0.89989,0.0017335,0.0017335,0.0017335
503,37280.9,0.72567,0.49757,0.97131,0.85044,0.88668,0.88877,0.72004,0.67512,0.49609,0.89971,0.001717,0.001717,0.001717
504,37356.6,0.72668,0.5079,0.97316,0.85063,0.88622,0.88872,0.71997,0.67498,0.4963,0.89962,0.0017005,0.0017005,0.0017005
505,37431.7,0.73009,0.50499,0.974,0.85032,0.88636,0.88859,0.72009,0.67483,0.49643,0.89956,0.001684,0.001684,0.001684
506,37506.7,0.72667,0.50499,0.97465,0.8506,0.8863,0.88874,0.71997,0.67482,0.49668,0.89947,0.0016675,0.0016675,0.0016675
507,37580.5,0.72535,0.50509,0.97058,0.85051,0.88595,0.88854,0.71994,0.6746,0.49675,0.89937,0.001651,0.001651,0.001651
508,37655.5,0.72968,0.50379,0.97368,0.85111,0.88568,0.88849,0.71996,0.67451,0.49699,0.8993,0.0016345,0.0016345,0.0016345
509,37730.4,0.72842,0.50517,0.9758,0.85135,0.88565,0.88849,0.72033,0.67441,0.49692,0.89921,0.001618,0.001618,0.001618
510,37805,0.72962,0.50246,0.97425,0.85152,0.88566,0.88843,0.72023,0.67433,0.49735,0.89916,0.0016015,0.0016015,0.0016015
511,37881.1,0.73339,0.50642,0.97183,0.85181,0.88426,0.88826,0.72045,0.67429,0.49727,0.89909,0.001585,0.001585,0.001585
512,37957.8,0.71986,0.49719,0.96992,0.8521,0.8839,0.88824,0.72028,0.67415,0.49743,0.89898,0.0015685,0.0015685,0.0015685
513,38034,0.72623,0.49715,0.97068,0.85194,0.88371,0.88811,0.72043,0.67397,0.49738,0.8989,0.001552,0.001552,0.001552
514,38111.4,0.71961,0.4939,0.97197,0.85281,0.88276,0.88817,0.72053,0.67384,0.4978,0.89886,0.0015355,0.0015355,0.0015355
515,38189,0.72526,0.49672,0.96908,0.85362,0.88183,0.88813,0.72037,0.67386,0.49784,0.89893,0.001519,0.001519,0.001519
516,38266,0.72486,0.49496,0.96987,0.85461,0.88086,0.88811,0.72062,0.67366,0.49774,0.89882,0.0015025,0.0015025,0.0015025
517,38341.6,0.72989,0.49675,0.97315,0.8558,0.8803,0.88806,0.72087,0.67363,0.49776,0.89874,0.001486,0.001486,0.001486
518,38416.4,0.71936,0.4964,0.96888,0.85504,0.88122,0.888,0.72088,0.67336,0.49792,0.89858,0.0014695,0.0014695,0.0014695
519,38491.6,0.7204,0.49769,0.96914,0.85464,0.88145,0.88797,0.72107,0.67341,0.49823,0.8986,0.001453,0.001453,0.001453
520,38566.9,0.71779,0.49603,0.96716,0.85672,0.88017,0.888,0.72078,0.67347,0.49832,0.89859,0.0014365,0.0014365,0.0014365
521,38643.3,0.71224,0.49084,0.96741,0.85663,0.87998,0.88781,0.7214,0.67333,0.49838,0.89848,0.00142,0.00142,0.00142
522,38718.2,0.71609,0.4948,0.96787,0.85632,0.88036,0.88784,0.72121,0.67338,0.49846,0.89854,0.0014035,0.0014035,0.0014035
523,38792.6,0.72032,0.49545,0.97103,0.8553,0.88095,0.88774,0.721,0.67329,0.4985,0.8985,0.001387,0.001387,0.001387
524,38866.7,0.7111,0.49306,0.96875,0.85565,0.88102,0.88774,0.72079,0.67308,0.49853,0.89845,0.0013705,0.0013705,0.0013705
525,38941.3,0.72038,0.49952,0.96878,0.8553,0.88163,0.88778,0.72115,0.67292,0.49864,0.8983,0.001354,0.001354,0.001354
526,39015.7,0.70981,0.49393,0.96467,0.85486,0.88226,0.88768,0.7211,0.67294,0.49878,0.89832,0.0013375,0.0013375,0.0013375
527,39089.9,0.72629,0.49779,0.97223,0.85504,0.88194,0.88769,0.7211,0.67276,0.49896,0.89823,0.001321,0.001321,0.001321
528,39164.4,0.71097,0.48895,0.96888,0.8552,0.88177,0.88775,0.721,0.67274,0.49914,0.89818,0.0013045,0.0013045,0.0013045
529,39238.8,0.70931,0.48572,0.96678,0.85545,0.88196,0.8877,0.72103,0.67263,0.49932,0.89813,0.001288,0.001288,0.001288
530,39313.6,0.71494,0.4896,0.96734,0.85563,0.88177,0.88759,0.72109,0.67269,0.49936,0.89817,0.0012715,0.0012715,0.0012715
531,39388,0.70736,0.485,0.96685,0.85596,0.88151,0.88759,0.72096,0.67261,0.4996,0.89815,0.001255,0.001255,0.001255
532,39462.7,0.72016,0.49982,0.97116,0.85543,0.88135,0.88749,0.72097,0.67263,0.49963,0.89818,0.0012385,0.0012385,0.0012385
533,39538.8,0.7145,0.49004,0.96758,0.85628,0.88133,0.88745,0.72106,0.67269,0.49993,0.8982,0.001222,0.001222,0.001222
534,39613.6,0.71587,0.48834,0.966,0.85597,0.88175,0.88734,0.72112,0.67266,0.50035,0.89815,0.0012055,0.0012055,0.0012055
535,39688.4,0.71188,0.49339,0.96837,0.8559,0.88202,0.88717,0.72117,0.67269,0.50053,0.89818,0.001189,0.001189,0.001189
536,39763.1,0.71064,0.49304,0.9662,0.8554,0.88285,0.88721,0.72148,0.67261,0.50071,0.89814,0.0011725,0.0011725,0.0011725
537,39839.6,0.709,0.48579,0.96546,0.85555,0.88307,0.88713,0.72133,0.67246,0.50108,0.8981,0.001156,0.001156,0.001156
538,39914.6,0.70597,0.48424,0.96653,0.85568,0.88275,0.88711,0.72128,0.67245,0.50126,0.89813,0.0011395,0.0011395,0.0011395
539,39989.1,0.70455,0.48175,0.96369,0.8544,0.88389,0.88711,0.72108,0.67218,0.50163,0.89807,0.001123,0.001123,0.001123
540,40064.4,0.70353,0.48761,0.96833,0.85437,0.88429,0.88711,0.72145,0.67242,0.50188,0.89813,0.0011065,0.0011065,0.0011065
541,40147.8,0.71648,0.49043,0.96851,0.85395,0.88385,0.88712,0.72128,0.67238,0.50237,0.89807,0.00109,0.00109,0.00109
542,40225.5,0.70915,0.48635,0.96695,0.85385,0.8835,0.88693,0.72124,0.67204,0.50251,0.89795,0.0010735,0.0010735,0.0010735
543,40301,0.70575,0.48775,0.96699,0.85365,0.88344,0.88693,0.72145,0.67196,0.50308,0.89795,0.001057,0.001057,0.001057
544,40375.8,0.70832,0.48381,0.96409,0.85364,0.88379,0.88702,0.72133,0.67194,0.50353,0.89791,0.0010405,0.0010405,0.0010405
545,40451.2,0.71506,0.48492,0.96677,0.8538,0.88375,0.88708,0.72152,0.6718,0.50389,0.89786,0.001024,0.001024,0.001024
546,40525.5,0.70855,0.48561,0.96736,0.85387,0.88341,0.88704,0.72155,0.67182,0.5042,0.89784,0.0010075,0.0010075,0.0010075
547,40600,0.70164,0.47998,0.96362,0.85302,0.88353,0.88693,0.72172,0.6715,0.50445,0.89772,0.000991,0.000991,0.000991
548,40675,0.69525,0.4775,0.96183,0.85397,0.88321,0.88684,0.72149,0.67139,0.50463,0.89766,0.0009745,0.0009745,0.0009745
549,40749.4,0.70008,0.48222,0.96485,0.85443,0.8835,0.88679,0.72148,0.67125,0.50457,0.89755,0.000958,0.000958,0.000958
550,40825.7,0.70069,0.48038,0.96441,0.8534,0.88396,0.88675,0.72131,0.67102,0.50469,0.89741,0.0009415,0.0009415,0.0009415
551,40900.7,0.69849,0.47883,0.96436,0.85354,0.8839,0.88673,0.72119,0.67085,0.50471,0.89737,0.000925,0.000925,0.000925
552,40975.5,0.70086,0.47668,0.96156,0.85369,0.88362,0.88665,0.7212,0.67073,0.50472,0.89734,0.0009085,0.0009085,0.0009085
553,41050.8,0.7021,0.47616,0.96346,0.85364,0.88329,0.88677,0.72143,0.67055,0.50485,0.8972,0.000892,0.000892,0.000892
554,41126.1,0.6922,0.47303,0.96385,0.85367,0.88351,0.88664,0.72127,0.67055,0.50509,0.89722,0.0008755,0.0008755,0.0008755
555,41201.5,0.68924,0.47272,0.96088,0.85361,0.88398,0.88671,0.72123,0.67045,0.50518,0.8972,0.000859,0.000859,0.000859
556,41276.1,0.69528,0.47984,0.96204,0.85417,0.8832,0.88671,0.7212,0.67045,0.50535,0.89718,0.0008425,0.0008425,0.0008425
557,41350.5,0.69301,0.47221,0.96236,0.85413,0.8832,0.8866,0.72105,0.67018,0.50567,0.89711,0.000826,0.000826,0.000826
558,41424.7,0.70322,0.47701,0.96149,0.85399,0.88319,0.88662,0.72132,0.67025,0.50603,0.89714,0.0008095,0.0008095,0.0008095
559,41498.6,0.69548,0.47713,0.96065,0.85315,0.88338,0.88649,0.72111,0.67016,0.50627,0.89708,0.000793,0.000793,0.000793
560,41573.1,0.69508,0.47272,0.96106,0.85285,0.88339,0.8866,0.72146,0.67022,0.50667,0.89708,0.0007765,0.0007765,0.0007765
561,41648.8,0.69545,0.47369,0.96192,0.85371,0.88353,0.88636,0.72086,0.67016,0.50673,0.89698,0.00076,0.00076,0.00076
562,41734.8,0.69054,0.47302,0.95955,0.85064,0.88584,0.88645,0.72123,0.66993,0.50681,0.89695,0.0007435,0.0007435,0.0007435
